province,district,street,price_unit,price_value,price_absolute,area,type,front,room,toilet,floor,attributes
1,6,Tôn Đức Thắng,1,4.55,4550.0,25.0,1,3.7,2,2,2,Ngõ
1,6,Tây Sơn,1,9.0,9000.0,62.0,1,3.0,6,5,5,"Dòng tiền, Kinh doanh, Ô tô, Ngõ"
1,6,Thái Hà,1,25.0,25000.0,78.0,1,5.0,7,2,5,"Ô tô, Kinh doanh, Ngõ"
1,6,Thịnh Hào 1,1,8.2,8200.0,51.0,1,4.5,3,2,3,Ngõ
1,6,Xã Đàn,1,13.0,13000.0,66.2,1,4.3,6,6,4,Ngõ
1,6,Tây Sơn,1,2.2,2200.0,10.0,1,3.6,4,2,6,Ngõ
1,6,Khâm Thiên,1,8.95,8950.0,35.0,1,3.0,5,3,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Tây Sơn,1,15.0,15000.0,56.0,1,4.1,2,1,4,"Kinh doanh, Ô tô, Ngõ"
1,6,Phương Mai ( 41.68.16 Đông Tác),1,30.0,30000.0,100.0,1,6.1,5,5,3,"Ô tô, Kinh doanh, Ngõ"
1,6,Đường Láng,1,5.5,5500.0,31.0,1,1.9,4,5,5,"Mặt phố, Kinh doanh, Dòng tiền"
1,6,Đường Láng,1,5.5,5500.0,55.0,1,5.5,2,2,2,Mặt phố
1,6,Pháo Đài Láng,1,16.5,16500.0,50.0,1,6.2,7,4,6,Ngõ
1,6,Thái Thịnh,1,8.85,8850.0,55.0,1,3.5,7,4,5,"Kinh doanh, Ô tô, Ngõ"
1,6,Linh Quang,1,9.9,9900.0,83.0,1,10.0,3,1,1,"Dòng tiền, Ngõ"
1,6,Xã Đàn,1,12.8,12800.0,75.0,1,4.5,12,1,5,Ngõ
1,6,Thổ Quan,1,7.15,7150.0,57.0,1,7.0,5,4,4,Ngõ
1,6,Nguyễn Lương Bằng,1,5.65,5650.0,38.0,1,5.0,5,3,4,Ngõ
1,6,Quan Thổ 1 ( TT in Ngân Hàng),1,6.8,6800.0,41.0,1,4.2,6,4,3,Ngõ
1,6,Chợ Khâm Thiên,1,9.3,9300.0,63.0,1,3.5,8,1,5,Ngõ
1,6,Văn Chương,1,17.0,17000.0,102.0,1,3.62,10,10,6,"Ô tô, Dòng tiền, Thang máy"
1,6,Thịnh Hào 1,1,14.0,14000.0,104.0,1,4.3,7,7,4,"Kinh doanh, Ngõ"
1,6,Tây Sơn,1,11.5,11500.0,30.0,1,3.4,4,4,6,"Dòng tiền, Ô tô, Mặt phố, Kinh doanh"
1,6,Đường Láng,1,9.5,9500.0,40.3,1,3.8,2,1,4,"Ô tô, Kinh doanh"
1,6,TT Văn Chương 2,1,3.6,3600.0,30.0,1,6.0,3,3,3,Ngõ
1,6,Tây Sơn,1,25.0,25000.0,85.0,1,6.0,24,24,8,"Dòng tiền, Ngõ"
1,6,Giảng Võ,1,5.0,5000.0,30.0,1,3.5,4,4,6,"Kinh doanh, Ngõ"
1,6,Chùa Láng,1,12.9,12900.0,50.0,1,7.0,4,3,5,"Ô tô, Kinh doanh, Dòng tiền"
1,6,Khương Thượng,1,12.95,12950.0,65.0,1,4.1,4,4,4,Ngõ
1,6,Hào Nam,1,20.3,20300.0,110.0,1,0.0,19,19,20,Dòng tiền
1,6,Hồ Đắc Di,1,14.3,14300.0,36.0,1,3.0,4,5,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Khâm Thiên,1,66.0,66000.0,340.0,1,6.2,3,1,4,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
1,6,Hoàng Cầu,1,7.9,7900.0,44.0,1,3.8,5,4,5,Ngõ
1,6,Đê La Thành nhỏ,1,7.8,7800.0,30.0,1,3.2,7,7,7,"Ô tô, Mặt phố, Kinh doanh"
1,6,Láng,1,9.95,9950.0,64.0,1,4.4,4,2,4,"Ô tô, Kinh doanh, Ngõ"
1,6,Thái Thịnh 1,1,5.6,5600.0,40.0,1,3.5,2,2,2,Ngõ
1,6,Thái Thịnh 1,1,13.5,13500.0,36.0,1,3.4,5,1,5,Ngõ
1,6,Trung Liệt,1,18.0,18000.0,52.0,1,3.3,8,6,5,"Mặt phố, Ô tô"
1,6,Trần Quý Cáp,1,9.5,9500.0,43.0,1,4.0,7,7,5,"Mặt phố, Ô tô, Kinh doanh, Dòng tiền"
1,6,Cát Linh,1,8.5,8500.0,40.0,1,2.7,5,5,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Cát Linh,1,6.5,6500.0,56.0,1,3.1,6,4,4,Ngõ
1,6,Hoàng Cầu,1,14.7,14700.0,49.5,1,3.8,2,1,4,"Ô tô, Kinh doanh, Ngõ"
1,6,Chiến,1,2.5,2500.0,12.0,1,3.5,2,3,12,Mặt phố
1,6,Trần Hữu Tước,1,23.5,23500.0,62.0,1,4.2,10,10,7,"Ô tô, Mặt phố, Kinh doanh"
1,6,Thịnh Quang,1,8.9,8900.0,38.0,1,5.6,5,2,6,Ngõ
1,6,Đường Láng,1,33.0,33000.0,106.0,1,4.4,7,7,5,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
1,6,phạm Ngọc Thạch,1,29.5,29500.0,88.0,1,3.7,8,8,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Linh Quang,1,5.5,5500.0,37.0,1,4.2,3,3,3,Ngõ
1,6,Nguyễn Lương Bằng,1,4.65,4650.0,50.0,1,3.8,4,2,2,Ngõ
1,6,Hào Nam,1,7.8,7800.0,42.0,1,4.2,6,4,5,"Kinh doanh, Ngõ"
1,6,Thịnh,1,14.0,14000.0,62.0,1,3.42,7,1,5,"Ô tô, Kinh doanh, Ngõ"
1,6,Chợ Khâm Thiên,1,8.8,8800.0,52.0,1,4.1,6,4,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Hào Nam,1,120.0,120000.0,94.0,1,7.5,4,4,5,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
