province,district,street,price_unit,price_value,price_absolute,area,type,front,room,toilet,floor,attributes
01,005,Hoa Bằng,1,16.3,16299.999,65.0,1,6.5,10,10,7,"Thang máy, Dòng tiền, Ô tô"
01,005,Dịch Vọng Hậu,1,11.5,11500.0,44.0,1,4.0,6,5,5,"Ô tô, Kinh doanh"
01,005,Cầu Giấy,1,9.2,9200.0,48.0,1,4.0,9,0,5,Dòng tiền
01,005,Lạc Long Quân,1,20.0,20000.0,80.0,1,5.0,6,1,5,"Ô tô, Kinh doanh"
01,005,Lạc Long Quân,1,11.0,11000.0,40.0,1,4.1,0,0,-1,Ô tô
01,005,Trần Quốc Vượng,1,5.95,5950.0,30.0,1,4.6,6,5,6,
01,005,Trần Quốc Vượng,1,5.95,5950.0,30.0,1,4.7,6,5,6,
01,005,Lạc Long Quân,1,2.3,2300.0,10.0,1,3.0,0,0,5,
01,005,Trần Thái Tông,1,7.65,7650.0,60.0,1,4.5,3,2,2,
01,005,Mặt phố Xuân Thuỷ,1,15.5,15500.0,218.0,1,10.0,6,0,30,Chung cư
01,005,Trần Quốc Vượng,1,7.2,7200.0,30.0,1,3.8,5,3,5,
01,005,Nguyễn Khang,1,10.5,10500.0,40.0,1,3.4,4,1,4,
01,005,Nguyễn Khánh Toàn,1,22.8,22800.0,110.0,1,6.0,10,0,5,"Ô tô, Kinh doanh"
01,005,Mặt phố Đông Quan,1,16.7,16700.0,60.0,1,5.6,6,1,5,"Ô tô, Mặt phố, Kinh doanh"
01,005,Mặt phố Xuân Thủy,1,320.0,320000.0,382.0,1,14.0,0,0,10,"Ô tô, Kinh doanh, Dòng tiền, Thang máy"
01,005,Mặt phố Trần Đăng Ninh,1,20.0,20000.0,40.0,1,3.0,6,6,4,"Kinh doanh, Mặt phố, Dòng tiền"
01,005,Mặt phố 110 Cầu Giấy Chung cư Center Point,1,8.5,8500.0,128.0,1,6.0,5,3,1,"Mặt phố, Ô tô, Chung cư, Dòng tiền, Thang máy"
01,005,Phạm Thận Duật,1,18.8,18800.0,54.0,1,3.3,0,0,7,"Ô tô, Kinh doanh, Dòng tiền, Thang máy"
01,005,Hoàng Quốc Việt,1,20.0,20000.0,70.0,1,10.0,6,4,4,"Ô tô, Kinh doanh"
01,005,Trần Thái Tông,1,70.0,70000.0,127.0,1,8.1,20,0,7,"Ô tô, Mặt phố, Thang máy, Dòng tiền"
01,005,Mặt phố Trần Duy Hưng,1,35.0,35000.0,70.0,1,4.0,0,0,1,Mặt phố
01,005,Lạc Long Quân,1,5.56,5560.0,30.0,1,3.0,0,0,1,
01,005,Mặt phố Trương Công Giai,1,28.0,28000.0,53.0,1,4.2,7,0,7,Mặt phố
01,005,Nguyễn Chánh,1,10.8,10800.0,53.0,1,4.4,8,3,5,"Ô tô, Kinh doanh"
01,005,Hoàng Quốc Việt,1,36.0,36000.0,80.0,1,4.8,9,9,9,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền, Thang máy"
01,005,Nguyễn Thị Định,1,45.0,45000.0,105.0,1,12.0,16,8,8,"Ô tô, Kinh doanh, Dòng tiền, Thang máy"
01,005,Võ Chí Công,1,9.9,9900.0,43.0,1,3.6,11,11,6,
01,005,Võ Chí Công,1,5.15,5150.0,43.0,1,3.0,5,4,5,"Dòng tiền, Chung cư"
01,005,Cầu Giấy,1,12.0,12000.0,42.0,1,4.1,10,10,6,"Chung cư, Dòng tiền, Thang máy"
01,005,Mặt phố Dương Quảng Hàm,1,26.8,26800.0,173.0,1,3.6,8,1,3,
01,005,Cầu Giấy,1,12.0,12000.0,56.0,1,5.6,8,4,5,
01,005,Võ Chí Công,1,9.6,9600.0,42.0,1,3.6,2,0,7,Dòng tiền
01,005,Mặt phố Nghĩa Tân,1,15.9,15900.0,37.0,1,5.1,0,0,3,"Ô tô, Mặt phố, Kinh doanh"
01,005,Mặt phố 79 Hoàng Quốc Việt,1,180.0,180000.0,291.0,1,8.0,8,0,9,"Ô tô, Mặt phố, Kinh doanh"
01,005,Trần Thái Tông,1,63.0,63000.0,121.0,1,11.0,0,0,9,Ô tô
01,005,Mặt phố Hoàng Quốc Việt,1,120.0,120000.0,160.0,1,10.0,0,0,6,
01,005,Trương Công Giai,1,31.0,31000.0,74.0,1,12.0,0,0,1,"Ô tô, Kinh doanh"
01,005,Lạc Long Quân,1,7.95,7950.0,37.0,1,3.6,6,0,5,"Ô tô, Kinh doanh, Dòng tiền"
01,005,Lạc Long Quân,1,17.7,17700.0,89.0,1,5.05,10,0,5,"Ô tô, Kinh doanh, Dòng tiền"
01,005,Hoàng Quốc Việt,1,19.5,19500.0,65.0,1,6.0,6,3,4,"Ô tô, Kinh doanh"
01,005,Chùa Hà,1,36.0,36000.0,120.0,1,9.0,14,10,8,"Ô tô, Kinh doanh, Thang máy, Dòng tiền, Chung cư"
01,005,Yên Hòa,1,11.4,11400.0,66.0,1,4.0,4,2,4,"Ô tô, Kinh doanh, Dòng tiền"
01,005,Lạc Long Quân,1,6.98,6980.0,70.0,1,5.0,0,0,1,
01,005,Yên Hoà,1,11.5,11500.0,65.0,1,4.0,6,4,4,
01,005,Nguyễn Khang,1,15.9,15900.0,60.0,1,3.6,4,2,6,"Ô tô, Kinh doanh, Thang máy"
01,005,Hoa Bằng,1,5.95,5950.0,100.0,1,12.0,8,3,3,Dòng tiền
01,005,Mặt phố Doãn Kế Thiện,1,25.5,25500.0,54.0,1,15.0,0,0,3,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
01,005,Nguyễn Ngọc Vũ,1,4.6,4600.0,77.0,1,10.0,5,2,1,Chung cư
01,005,Nguyễn Khánh Toàn,1,43.5,43500.0,196.0,1,9.1,0,0,-1,Ô tô
01,005,Trần Bình,1,8.5,8500.0,34.0,1,4.72,11,0,5,Dòng tiền
01,005,Hoa Bằng,1,7.45,7450.0,50.0,1,4.4,3,3,4,
01,005,Mặt phố Nguyễn Khang,1,26.0,26000.0,55.0,1,4.6,6,4,3,"Ô tô, Mặt phố, Kinh doanh, Chung cư, Dòng tiền, Thang máy"
01,005,Trung Kính,1,10.5,10500.0,105.0,1,6.2,11,7,5,
01,005,Cầu Giấy,1,13.0,13000.0,51.0,1,3.6,6,0,4,"Kinh doanh, Dòng tiền"
01,005,Mặt phố Phan Văn Trường,1,72.0,72000.0,99.0,1,10.0,10,0,10,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền, Thang máy"
01,005,Nguyễn Văn Huyên,1,14.5,14500.0,50.0,1,4.0,10,5,5,"Ô tô, Kinh doanh"
01,005,Lê Văn Lương,1,21.0,21000.0,50.0,1,5.0,6,0,6,"Ô tô, Kinh doanh, Thang máy"
01,005,Hoàng Quốc Việt,1,12.8,12800.0,57.0,1,3.7,6,2,3,"Ô tô, Mặt phố, Kinh doanh, Chung cư"
01,005,Lạc Long Quân,1,8.1,8100.0005,78.0,1,3.4,0,0,2,"Dòng tiền, Kinh doanh"
01,005,Cầu Giấy,1,6.2,6200.0,31.0,1,3.1,5,5,5,
01,005,Hồ Tùng Mậu,1,35.0,35000.0,125.0,1,7.0,11,11,7,
01,005,Doãn Kế Thiện,1,9.6,9600.0,60.0,1,4.2,6,2,4,"Dòng tiền, Mặt phố, Ô tô"
01,005,Yên Hoà,1,11.5,11500.0,49.0,1,4.5,0,0,-1,
01,005,Võ Chí Công,1,12.0,12000.0,112.0,1,3.6,4,0,3,"Ô tô, Chung cư, Dòng tiền"
01,005,Xuân Thủy,1,13.9,13900.0,50.0,1,3.3,9,3,6,
01,005,Nguyễn Khang,1,12.9,12900.0,42.0,1,4.2,8,5,6,
01,005,Mặt phố Trần Duy Hưng,1,32.5,32500.0,70.0,1,4.0,0,0,1,"Mặt phố, Ô tô, Kinh doanh"
01,005,Chùa Hà,1,9.8,9800.0,38.0,1,3.4,6,3,4,
01,005,Doãn Kế Thiện,1,9.3,9300.0,50.0,1,3.3,8,3,5,
01,005,Dịch Vọng,1,17.8,17800.0,73.0,1,4.4,19,19,7,"Ô tô, Dòng tiền, Thang máy"
01,005,Nguyễn Khang,1,9.6,9600.0,38.0,1,3.4,2,3,5,"Ô tô, Kinh doanh"
01,005,Nguyễn Ngọc Vũ,1,26.5,26500.0,62.0,1,4.6,16,0,8,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền, Thang máy"
01,005,Đường 800A,1,18.8,18800.0,117.0,1,4.8,0,0,-1,"Ô tô, Dòng tiền, Thang máy"
01,005,Mặt phố Trương Công Giai,1,27.0,27000.0,52.0,1,4.0,7,0,7,"Ô tô, Mặt phố"
01,005,Đường 800A,1,16.8,16800.0,48.0,1,4.3,6,6,8,"Ô tô, Thang máy"
01,005,Đường 800A,1,18.0,18000.0,48.0,1,4.3,6,6,8,"Ô tô, Thang máy"
01,005,Trung Kính,1,13.3,13300.0,60.0,1,6.0,18,18,6,
01,005,Xuân Thuỷ,1,9.45,9450.0,50.0,1,4.2,6,3,4,
01,005,Cầu Giấy,1,7.3,7300.0,40.0,1,4.0,6,4,4,
01,005,Nguyễn Khánh Toàn,1,17.0,17000.0,90.0,1,6.0,16,16,7,Dòng tiền
01,005,Mặt phố Đường 800A,1,19.5,19500.0,62.0,1,3.8,8,6,5,"Ô tô, Mặt phố, Kinh doanh"
01,005,Dương Khuê,1,40.5,40500.0,80.0,1,7.0,0,0,6,"Ô tô, Kinh doanh"
01,005,Nguyễn Ngọc Vũ,1,18.0,18000.0,64.0,1,4.3,6,4,5,"Ô tô, Kinh doanh"
01,005,Dịch Vọng Hậu,1,89.0,89000.0,147.0,1,8.2,32,4,9,
01,005,Mai Dịch,1,20.0,20000.0,85.0,1,6.0,10,0,4,"Ô tô, Kinh doanh"
01,005,Mai Dịch,1,23.5,23500.0,80.0,1,4.3,14,0,7,"Ô tô, Kinh doanh"
01,005,Mặt phố Nguyễn Văn Huyên,1,150.0,150000.0,190.0,1,8.1,0,0,9,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền, Thang máy"
01,005,Trần Duy Hưng,1,13.5,13500.0,47.0,1,3.7,4,3,3,"Ô tô, Kinh doanh"
01,005,Cầu Giấy,1,8.9,8900.0,36.0,1,4.6,8,8,5,"Dòng tiền, Thang máy, Chung cư"
01,005,Nguyễn Ngọc Vũ,1,26.0,26000.0,125.0,1,4.3,8,0,4,
01,005,Chùa Hà,1,13.5,13500.0,61.0,1,3.3,22,11,6,"Kinh doanh, Dòng tiền, Thang máy"
01,005,Cầu Giấy,1,5.95,5950.0,33.0,1,3.5,4,2,5,
01,005,Cầu Giấy,1,33.5,33500.0,100.0,1,7.6,11,7,7,"Ô tô, Kinh doanh, Dòng tiền, Thang máy"
01,005,Lạc Long Quân,1,10.9,10900.0,71.0,1,14.0,7,4,4,
01,005,Hoa Bằng,1,13.2,13200.0,50.0,1,3.5,8,6,5,"Ô tô, Kinh doanh"
01,005,Nguyễn Ngọc Vũ,1,14.5,14500.0,60.0,1,4.0,7,3,5,Ô tô
01,005,Mặt phố Hoa Bằng,1,16.8,16800.0,63.0,1,4.0,7,4,5,"Ô tô, Mặt phố, Kinh doanh"
01,005,Dương Quảng Hàm,1,14.8,14800.0,110.0,1,12.0,8,0,4,
01,005,Nguyễn Ngọc Vũ,1,36.0,36000.0,140.0,1,9.6,22,22,6,
01,005,Doãn Kế Thiện Doãn Kế Thiện,1,23.2,23200.0,80.0,1,5.0,5,2,4,
01,005,Mặt phố Nguyễn Chánh,1,27.2,27200.0,62.0,1,4.0,5,0,5,"Ô tô, Mặt phố, Kinh doanh"
01,005,Nguyễn Ngọc Vũ,1,13.5,13500.0,91.0,1,6.0,4,2,3,
01,005,Mặt phố Nguyễn Khang,1,22.3,22300.0,44.0,1,3.1,0,0,1,"Mặt phố, Ô tô, Kinh doanh"
01,005,Mặt phố Khuất Duy Tiến,1,60.0,60000.0,80.0,1,7.2,0,0,9,"Mặt phố, Kinh doanh, Dòng tiền, Thang máy, Ô tô"
01,005,Quan Hoa,1,13.0,13000.0,116.0,1,6.1,0,0,1,"Ô tô, Kinh doanh"
01,005,Dịch Vọng Hậu,1,140.0,140000.0,236.0,1,30.0,12,0,5,
01,005,Cầu Giấy,1,8.1,8100.0005,37.0,1,3.4,5,2,4,"Ô tô, Kinh doanh"
01,005,Mặt phố Nguyễn Khả Trạc,1,25.0,25000.0,70.0,1,4.4,14,14,9,"Mặt phố, Dòng tiền, Thang máy, Kinh doanh"
01,005,Nghĩa Tân,1,13.5,13500.0,62.0,1,3.0,6,3,4,
01,005,Cầu Giấy,1,8.9,8900.0,52.0,1,3.5,8,8,6,Dòng tiền
01,005,Dịch Vọng Hậu,1,18.0,18000.0,108.0,1,7.5,0,0,5,Kinh doanh
01,005,Lạc Long Quân,1,11.5,11500.0,63.0,1,6.3,0,0,3,Dòng tiền
01,005,Nguyễn Đình Hoàn,1,13.99,13990.0,90.0,1,3.6,7,0,4,"Dòng tiền, Kinh doanh"
01,005,Hoàng Quốc Việt,1,25.2,25200.0,100.0,1,4.5,8,6,5,"Kinh doanh, Ô tô, Thang máy"
01,005,Trần Duy Hưng,1,4.05,4050.0002,39.0,1,3.4,5,3,3,
01,005,Dương Khuê,1,25.0,25000.0,500.0,1,32.0,0,0,-1,"Ô tô, Mặt phố, Kinh doanh"
01,005,Mặt phố Phạm Văn Đồng,1,52.0,52000.0,216.0,1,5.0,0,0,8,
01,005,Trần Duy Hưng,1,19.0,19000.0,60.0,1,4.7,0,0,6,"Ô tô, Kinh doanh, Thang máy"
01,005,Khúc Thừa Dụ,1,22.5,22500.0,78.0,1,5.0,13,0,8,"Ô tô, Mặt phố, Kinh doanh, Thang máy, Dòng tiền"
01,005,Mặt phố Lạc Long Quân,1,7.0,7000.0,23.0,1,3.0,0,0,4,"Mặt phố, Kinh doanh"
01,005,Trần Quốc Hoàn,1,20.0,20000.0,80.0,1,5.8,6,3,4,"Ô tô, Kinh doanh, Mặt phố"
01,005,Tú Mỡ,1,37.0,37000.0,158.0,1,13.5,1,0,1,Ô tô
01,005,Mặt phố Nguyễn Đình Hoàn,1,19.8,19800.0,106.0,1,6.0,4,2,5,
01,005,Hoà,1,12.8,12800.0,70.0,1,5.2,5,3,3,
01,005,Lạc Long Quân,1,18.8,18800.0,55.0,1,5.0,0,0,7,"Ô tô, Thang máy, Kinh doanh"
01,005,Mặt phố Trần Cung,1,16.0,16000.0,56.0,1,3.3,0,0,1,"Mặt phố, Ô tô"
01,005,Hoàng Quốc Việt,1,20.0,20000.0,83.0,1,7.7,9,1,5,
01,005,Hồ Tùng Mậu,1,27.9,27900.0,111.0,1,6.0,30,30,7,"Ô tô, Kinh doanh"
01,005,Doãn Kế Thiện,1,10.8,10800.0,54.0,1,4.0,8,5,5,Dòng tiền
01,005,Mặt phố Trần Cung,1,9.0,9000.0,56.0,1,3.1,0,0,3,Ô tô
01,005,Dương Khuê,1,16.3,16299.999,52.0,1,10.3,8,8,4,"Ô tô, Kinh doanh, Dòng tiền"
01,005,Dương Quảng Hàm,1,14.5,14500.0,57.0,1,6.3,0,0,5,"Ô tô, Kinh doanh"
01,005,Mặt phố Nguyễn Khang,1,14.2,14200.0,54.0,1,4.0,6,4,5,"Ô tô, Kinh doanh"
01,005,Đỗ Quang,1,25.5,25500.0,55.0,1,4.5,6,4,5,"Kinh doanh, Ô tô"
01,005,Hồ Tùng Mậu,1,6.2,6200.0,35.0,1,4.2,1,1,5,Dòng tiền
01,005,Đông Quan,1,7.2,7200.0,30.0,1,4.2,5,5,5,
01,005,Đường 800A,1,14.5,14500.0,48.0,1,4.5,4,4,4,
01,005,Trần Thái Tông,1,8.6,8600.0,49.0,1,4.2,9,9,5,Dòng tiền
01,005,"Mặt phố N07 B3.1 Thành Thái, chung cư Can Bộ Chiến Sĩ Bộ Công An",1,6.5,6500.0,88.0,1,5.0,3,2,1,"Mặt phố, Chung cư, Thang máy, Ô tô"
01,005,Mặt phố Lạc Long Quân,1,16.0,16000.0,72.0,1,3.3,0,0,3,
01,005,Mặt phố Lạc Long Quân,1,16.0,16000.0,72.0,1,3.3,0,0,3,
01,005,Mặt phố Lạc Long Quân,1,16.0,16000.0,72.0,1,3.3,0,0,1,
01,005,Lạc Long Quân,1,15.0,15000.0,87.0,1,4.9,12,8,7,Ô tô
01,005,Xuân Thủy,1,7.4,7400.0,38.0,1,3.2,6,2,5,
01,005,Cầu Giấy,1,10.8,10800.0,48.0,1,3.9,7,4,4,Ô tô
01,005,Mặt phố Lạc Long Quân,1,16.0,16000.0,72.0,1,3.3,0,0,1,
01,005,Mặt phố hộ 904 Chung cư N5C Hoàng Đạo Thuý,1,5.35,5350.0,98.0,1,4.0,3,2,1,"Ô tô, Mặt phố"
01,005,Hồ Tùng Mậu,1,12.8,12800.0,42.0,1,3.7,6,4,6,"Ô tô, Thang máy"
01,005,Yên Hòa,1,5.99,5990.0,32.0,1,3.0,5,6,5,
01,005,Yên Hòa,1,6.25,6250.0,32.0,1,3.0,5,3,5,
01,005,Mặt phố Dương Quảng Hàm,1,14.5,14500.0,73.0,1,3.2,8,4,4,"Ô tô, Mặt phố, Kinh doanh"
01,005,Nguyễn Khang,1,8.0,8000.0,52.0,1,6.5,5,0,3,
01,005,Nguyễn Khang,1,10.5,10500.0,50.0,1,4.5,6,0,5,
01,005,Mai Dịch,1,23.5,23500.0,80.0,1,4.3,16,10,7,
01,005,Mặt phố 137 Nguyễn Ngọc Vũ,1,5.75,5750.0,140.0,1,10.0,2,0,1,"Ô tô, Mặt phố, Kinh doanh, Chung cư, Thang máy, Dòng tiền"
01,005,Hoàng Quốc Việt,1,35.0,35000.0,105.0,1,7.4,19,19,8,"Ô tô, Mặt phố, Kinh doanh"
01,005,Nguyễn Khang,1,11.3,11300.0,51.5,1,4.0,2,0,7,"Thang máy, Dòng tiền, Kinh doanh"
01,005,Yên Hoà,1,7.2,7200.0,44.0,1,8.0,7,4,5,
01,005,Hoàng Quốc Việt,1,19.5,19500.0,80.0,1,4.0,21,21,8,
01,005,Mặt phố Lưu Quang Vũ,1,18.0,18000.0,30.0,1,17.6,0,0,3,"Ô tô, Kinh doanh"
01,005,Cầu giấy,1,17.1,17100.0,111.0,1,8.7,6,2,4,"Ô tô, Kinh doanh, Dòng tiền"
01,005,Trần Duy Hưng,1,24.0,24000.0,101.0,1,5.65,22,22,7,
01,005,Cầu Giấy,1,13.0,13000.0,51.0,1,3.6,6,0,4,
01,005,Cầu Giấy,1,15.0,15000.0,52.0,1,4.0,6,4,4,
01,005,Hồ Tùng Mậu,1,13.2,13200.0,80.0,1,7.2,3,0,3,Dòng tiền
01,005,Phạm Văn Đồng,1,23.2,23200.0,85.0,1,15.0,0,0,4,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
01,005,Dương Quảng Hàm,1,12.45,12450.0,70.0,1,3.5,13,13,8,"Dòng tiền, Thang máy"
01,005,Phạm Văn Đồng,1,13.2,13200.0,42.0,1,3.6,0,0,1,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
01,005,Nguyễn Khánh Toàn,1,7.55,7550.0,31.0,1,3.0,5,4,5,
01,005,Nguyễn Khang,1,16.0,16000.0,85.0,1,4.3,6,4,4,"Ô tô, Kinh doanh"
01,005,Mặt phố Mạc Thái Tổ,1,69.0,69000.0,121.0,1,24.0,3,1,5,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
01,005,Đỗ Quang,1,82.0,82000.0,265.0,1,17.0,0,0,4,
01,005,Hoàng Quốc Việt,1,14.0,14000.0,48.0,1,4.4,6,1,4,
01,005,Cầu Giấy,1,33.5,33500.0,100.0,1,7.6,14,7,7,
01,005,Lạc Long Quân,1,5.99,5990.0,30.0,1,3.3,6,4,4,
01,005,Khúc Thừa Dụ,1,9.5,9500.0,45.0,1,3.4,7,2,5,"Kinh doanh, Dòng tiền"
01,005,Dịch Vọng Hậu,1,14.9,14900.0,70.0,1,6.3,15,15,7,
01,005,Nguyễn Đình Hoàn,1,16.5,16500.0,80.0,1,8.0,0,0,3,Kinh doanh
01,005,Mặt phố Hoàng Ngân,1,31.0,31000.0,71.0,1,4.08,2,1,5,"Ô tô, Mặt phố, Kinh doanh"
01,005,Hoa Bằng,1,29.5,29500.0,135.0,1,8.0,0,0,-1,"Ô tô, Kinh doanh"
01,005,Lạc Long Quân,1,12.3,12300.0,76.0,1,4.2,8,0,5,"Dòng tiền, Ô tô, Kinh doanh"
01,005,Trần Duy Hưng,1,23.5,23500.0,101.0,1,5.65,22,22,7,"Ô tô, Dòng tiền, Thang máy"
01,005,Lạc Long Quân,1,15.8,15800.0,78.0,1,4.8,8,8,7,"Kinh doanh, Chung cư, Dòng tiền, Thang máy"
01,005,Lạc Long Quân,1,11.0,11000.0,58.0,1,3.3,10,0,5,"Ô tô, Kinh doanh"
01,005,Doãn Kế Thiện,1,8.9,8900.0,32.0,1,6.0,6,5,5,
01,005,Nguyễn Khánh Toàn,1,6.98,6980.0,50.0,1,3.0,8,8,5,
01,005,Hoàng Quốc Việt,1,21.5,21500.0,143.0,1,12.0,0,0,4,"Ô tô, Kinh doanh, Dòng tiền, Thang máy"
01,005,Mặt phố Mai Dịch,1,21.0,21000.0,46.0,1,3.4,7,5,5,"Ô tô, Mặt phố, Kinh doanh"
01,005,Hoàng Quốc Việt,1,19.9,19900.0,60.0,1,4.6,6,4,5,"Ô tô, Kinh doanh"
01,005,Trần Kim Xuyến,1,72.5,72500.0,152.0,1,10.0,22,8,5,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền, Thang máy"
01,005,Lạc Long Quân,1,31.5,31500.0,110.0,1,6.3,6,4,4,"Ô tô, Kinh doanh"
01,005,Nguyễn Ngọc Vũ,1,25.0,25000.0,80.0,1,4.1,6,3,4,"Ô tô, Kinh doanh"
01,005,Trần Duy Hưng,1,9.9,9900.0,55.0,1,4.6,6,3,3,
01,005,Mặt phố Dương Quảng Hàm,1,26.8,26800.0,173.0,1,3.6,2,0,2,
01,005,Mặt phố CT2 KĐT Nam Trung Yên,1,5.75,5750.0,90.0,1,5.0,3,2,1,
01,005,Hoàng Quốc Việt,1,11.0,11000.0,45.0,1,3.6,4,2,4,Ô tô
01,005,Mặt phố Nguyễn Khang,1,41.5,41500.0,86.0,1,4.35,6,4,5,"Ô tô, Mặt phố, Kinh doanh"
01,005,Trung Kính,1,16.0,16000.0,95.0,1,4.8,6,0,5,Ô tô
01,005,Hoàng Quốc Việt,1,14.0,14000.0,57.0,1,5.3,9,6,5,
01,005,Trần Bình,1,18.9,18900.0,74.0,1,4.64,6,3,5,"Kinh doanh, Ô tô, Dòng tiền"
01,005,Mặt phố Ngõ Viện Máy,1,13.5,13500.0,68.0,1,3.8,4,0,4,"Ô tô, Kinh doanh, Dòng tiền"
01,005,Trần Quốc Vựơng,1,9.4,9400.0,60.0,1,5.0,8,6,4,
01,005,Doãn Kế Thiện,1,14.5,14500.0,54.0,1,4.0,8,8,6,
01,005,Nguyễn Chánh,1,13.7,13700.0,60.0,1,5.8,0,0,3,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
01,005,Mặt phố TT Hội Nông Dân,1,32.0,32000.0,80.0,1,16.0,7,5,4,"Ô tô, Kinh doanh"
01,005,Toà C3 Capital 119 Trần Duy Hưng,1,8.9,8900.0,102.0,1,10.0,4,1,1,"Chung cư, Thang máy"
01,005,Mặt phố - 389B Nguyễn Khang,1,60.0,60000.0,108.38,1,0.0,6,3,50,Mặt phố
01,005,Lạc Long Quân,1,6.2,6200.0,30.0,1,4.0,6,2,5,
01,005,Nguyễn Khang,1,10.8,10800.0,51.5,1,4.0,2,2,7,Kinh doanh
01,005,Lạc Long Quân,1,6.7,6700.0,38.0,1,5.5,5,5,5,
01,005,Yên Hoà,1,29.6,29600.0,157.0,1,9.0,3,1,7,
01,005,Mặt phố Yên Hòa,1,11.55,11550.0,40.0,1,4.0,4,1,4,Kinh doanh
01,005,Hoàng Quốc Việt,1,15.0,15000.0,66.37,1,6.68,0,0,1,"Kinh doanh, Dòng tiền"
01,005,Lạc Long Quân,1,14.8,14800.0,52.0,1,4.0,6,3,5,
01,005,Trần Duy Hưng,1,13.9,13900.0,56.0,1,4.0,8,6,5,
01,005,Hoàng Quốc Việt,1,2.7,2700.0,38.0,1,3.4,0,0,1,Ô tô
01,005,Mặt phố Đông Quan,1,21.5,21500.0,80.0,1,4.5,6,0,4,
01,005,Lạc Long Quân,1,19.5,19500.0,65.0,1,4.4,6,1,6,"Ô tô, Mặt phố"
01,005,Cầu Giấy,1,12.5,12500.0,53.0,1,3.5,9,0,6,
01,005,Quan Hoa,1,12.9,12900.0,87.0,1,6.0,0,0,3,
01,005,Võ Chí Công,1,14.5,14500.0,112.0,1,2.0,5,1,3,
01,005,Lạc Long Quân,1,8.7,8700.0,47.0,1,3.4,7,4,5,Dòng tiền
01,005,Trung Kính,1,5.2,5200.0,55.0,1,7.0,3,1,2,
01,005,X.X Cầu Giấy,1,12.0,12000.0,56.0,1,3.3,8,4,5,"Dòng tiền, Mặt phố, Thang máy"
01,005,Tú Mỡ,1,37.0,37000.0,177.0,1,13.0,0,0,4,"Ô tô, Kinh doanh, Dòng tiền"
01,005,Xuân Thuỷ,1,7.3,7300.0,50.0,1,4.4,0,0,3,Dòng tiền
01,005,XX Trần Thái Tông,1,135.0,135000.0,150.0,1,10.0,65,0,12,"Ô tô, Mặt phố, Kinh doanh, Thang máy"
01,005,Hoàng Quốc Việt,1,51.0,51000.0,121.0,1,6.2,0,8,9,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền, Thang máy"
01,005,Lạc Long Quân,1,17.5,17500.0,63.0,1,4.4,13,13,7,"Ô tô, Mặt phố, Dòng tiền, Thang máy"
01,005,Trần Bình,1,22.0,22000.0,100.0,1,13.0,25,25,6,"Dòng tiền, Thang máy"
01,005,Cầu Giấy,1,10.0,10000.0,109.0,1,6.0,7,0,4,"Kinh doanh, Dòng tiền"
01,005,Mặt phố Cầu Giấy,1,10.8,10800.0,34.0,1,2.0,5,0,4,
01,005,Lạc Long Quân,1,7.4,7400.0,43.0,1,4.5,5,4,5,"Ô tô, Kinh doanh"
01,005,Nguyễn Khang,1,23.0,23000.0,177.0,1,9.4,0,0,3,Ô tô
01,005,Trung Kính,1,8.6,8600.0,50.0,1,3.7,6,4,4,"Kinh doanh, Dòng tiền"
01,005,Trung Kính,1,12.69,12690.0,91.0,1,7.0,6,0,4,
01,005,Mặt phố Yên Hòa,1,11.55,11550.0,45.0,1,4.0,4,1,4,"Mặt phố, Ô tô, Kinh doanh"
01,005,Mặt phố Nguyễn Ngọc vũ,1,11.95,11950.0,72.0,1,5.0,0,0,4,
01,005,Trần Cung,1,18.0,18000.0,43.0,1,4.1,8,4,5,"Kinh doanh, Dòng tiền, Mặt phố, Ô tô"
01,005,Trần Bình,1,17.5,17500.0,90.0,1,13.4,21,21,6,"Dòng tiền, Thang máy"
01,005,Nguyễn Ngọc Vũ,1,28.0,28000.0,115.0,1,6.0,30,0,8,Dòng tiền
01,005,Mặt phố + 13 Nguyễn Như Uyên,1,125.0,125000.0,192.0,1,12.0,4,0,4,
01,005,Hồ Tùng Mậu,1,15.5,15500.0,98.0,1,6.0,14,0,8,"Ô tô, Thang máy, Dòng tiền"
01,005,Cầu giấy,1,13.0,13000.0,53.0,1,2.0,4,0,5,"Kinh doanh, Ô tô, Mặt phố"
01,005,Trần Duy Hưng,1,27.0,27000.0,90.0,1,4.5,6,4,4,"Kinh doanh, Dòng tiền, Ô tô, Chung cư"
01,005,Hồ Tùng Mậu,1,6.8,6800.0,94.0,1,7.5,10,9,6,Dòng tiền
01,005,Hồ Tùng Mậu,1,6.6,6600.0,30.0,1,4.0,4,6,5,
01,005,Lạc Long Quân,1,24.0,24000.0,100.0,1,8.7,6,1,5,Ô tô
